StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Population2010,Lat,Lon
TX,Plano,4858016-48085031312,4858016,48085031312,24.7,5943,33.0344626527,-96.6492846892
IN,South Bend,1871000-18141011900,1871000,18141011900,26.8,779,41.6030779980,-86.2547099713
CA,Hayward,0633000-06001438201,633000,6001438201,24.1,4540,37.6261950003,-122.0764254930
OH,Columbus,3918000-39049007722,3918000,39049007722,39.5,1536,40.0462874575,-82.9693321750
VA,Portsmouth,5164000-51740211700,5164000,51740211700,46.5,3070,36.8173967423,-76.3364379188
NY,New York,3651000-36081027400,3651000,36081027400,33.8,1735,40.6849049748,-73.7889890428
FL,St. Petersburg,1263000-12103022602,1263000,12103022602,26,4556,27.7999705056,-82.7061186854
CA,Palmdale,0655156-06037910301,655156,6037910301,24.7,1321,34.6345353539,-118.2296891570
CA,San Diego,0666000-06073006300,666000,6073006300,11.9,3435,32.7389287908,-117.1995002670
IL,Chicago,1714000-17031560300,1714000,17031560300,29,3187,41.8039071511,-87.7479493536
IL,Chicago,1714000-17031051100,1714000,17031051100,20.4,1556,41.9413651780,-87.6808266392
CA,Fresno,0627000-06019005510,627000,6019005510,21.7,4997,36.8446787032,-119.7567303870
WI,Madison,5548000-55025010502,5548000,55025010502,,7,43.0208294437,-89.2852488518
TX,Laredo,4841464-48479000904,4841464,48479000904,40.3,3315,27.5167011999,-99.4896709225
CA,Modesto,0648354-06099000805,648354,6099000805,31,6188,37.6764075495,-121.0216616940
DC,Washington,1150000-11001006500,1150000,11001006500,16.4,2531,38.8838117539,-77.0033906634
CA,Anaheim,0602000-06059087806,602000,6059087806,25.9,1727,33.8141747760,-117.9716088600
CA,Santa Clarita,0669088-06037910808,669088,6037910808,23.4,3336,34.4458628253,-118.3947217380
WA,Bellingham,5305280-53073000700,5305280,53073000700,29.2,6489,48.7640119578,-122.4498916690
CA,Ontario,0653896-06071001103,653896,6071001103,26.9,3997,34.0789553544,-117.6561450750
WI,Milwaukee,5553000-55079009100,5553000,55079009100,46.9,2425,43.0606754081,-87.9685280670
LA,Kenner,2239475-22051020507,2239475,22051020507,33.7,4243,30.0170553735,-90.2556989876
CO,Arvada,0803455-08059009815,803455,8059009815,18.8,4415,39.8488939694,-105.1279955130
CA,San Diego,0666000-06073005300,666000,6073005300,24.9,6667,32.7156831466,-117.1615101960
CA,Los Angeles,0644000-06037275200,644000,6037275200,25.8,3887,33.9954899447,-118.4210110630
AK,Anchorage,0203000-02020000204,203000,2020000204,26.8,3381,61.1833398027,-149.2186904240
TX,Lubbock,4845000-48303001000,4845000,48303001000,46.7,3311,33.5879172459,-101.8077876600
OK,Broken Arrow,4009050-40145030505,4009050,40145030505,29.4,918,36.0703128855,-95.7032233234
NY,New York,3651000-36047102800,3651000,36047102800,27.9,1579,40.6268273144,-73.8920149267
TX,San Antonio,4865000-48029181728,4865000,48029181728,28.3,2266,29.5033145803,-98.7095306352
CA,Hawthorne,0632548-06037603704,632548,6037603704,34.9,2802,33.9001197668,-118.3317138240
OH,Cincinnati,3915000-39061007900,3915000,39061007900,37.2,1372,39.1709925183,-84.5488807670
TX,Houston,4835000-48201230500,4835000,48201230500,40.1,4174,29.8488088099,-95.3284842760
MA,New Bedford,2545000-25005652000,2545000,25005652000,32.1,2676,41.6266978426,-70.9278159482
CA,Upland,0681344-06071000819,681344,6071000819,20.5,5077,34.1262865285,-117.6325109990
NV,Las Vegas,3240000-32003000527,3240000,32003000527,35.5,3788,36.1837608993,-115.0921158930
TX,Plano,4858016-48085031655,4858016,48085031655,24.9,4672,33.0308469743,-96.7828200278
CA,Riverside,0662000-06065041403,662000,6065041403,27.3,2763,33.8973389788,-117.4611828100
MI,Grand Rapids,2634000-26081002300,2634000,26081002300,27.3,3920,42.9689044828,-85.6149343173
GA,Savannah,1369000-13051004500,1369000,13051004500,40.6,4051,32.0493847993,-81.1310587769
CA,San Francisco,0667000-06075026004,667000,6075026004,18.9,4315,37.7178905041,-122.4357008130
CA,Los Angeles,0644000-06037189905,644000,6037189905,20.9,2304,34.1006029984,-118.3515882210
CA,Irvine,0636770-06059052525,636770,6059052525,14.8,15473,33.7166339540,-117.7783407630
NC,Gastonia,3725580-37071033306,3725580,37071033306,,4,35.1736576968,-81.1191332763
MA,Boston,2507000-25025120201,2507000,25025120201,25,3439,42.3051570240,-71.1083674637
NV,Las Vegas,3240000-32003003222,3240000,32003003222,25.5,4622,36.1847238822,-115.3189559710
TX,Houston,4835000-48201313300,4835000,48201313300,39.4,2654,29.7044775217,-95.3359457436
CA,Victorville,0682590-06071012101,682590,6071012101,25.6,681,34.5666621209,-117.2894879000
TX,San Angelo,4864472-48451000400,4864472,48451000400,37.8,5897,31.4816220231,-100.4430936680
CA,Indio,0636448-06065049500,636448,6065049500,35.8,8421,33.7098991531,-116.2106700870
CA,San Diego,0666000-06073009705,666000,6073009705,20.4,3652,32.7849699865,-117.0733728730
CA,San Jose,0668000-06085503507,668000,6085503507,28.7,2182,37.3401850902,-121.8319403380
TX,San Antonio,4865000-48029141404,4865000,48029141404,33.7,4401,29.3667834362,-98.4257032090
MI,Livonia,2649000-26163557600,2649000,26163557600,24.4,3183,42.4033665853,-83.4226398397
CA,Vallejo,0681666-06095250502,681666,6095250502,29,3126,38.0916525325,-122.2027087990
IL,Chicago,1714000-17031222900,1714000,17031222900,34.7,1244,41.9155643521,-87.7200744093
DE,Wilmington,1077580-10003000601,1077580,10003000601,43.2,2910,39.7527058936,-75.5290070537
CA,Chino,0613210-06071000404,613210,6071000404,24.4,3940,34.0400136299,-117.6882960640
CA,Los Angeles,0644000-06037106649,644000,6037106649,23.5,2853,34.2892619301,-118.4606543900
IL,Chicago,1714000-17031150700,1714000,17031150700,28.3,4608,41.9495915671,-87.7619580302
MI,Detroit,2622000-26163526100,2622000,26163526100,40.6,2631,42.3334778537,-83.1520873451
CO,Colorado Springs,0816000-08041006000,816000,8041006000,27.4,6188,38.8469586967,-104.7434270310
CO,Thornton,0877290-08001009316,877290,8001009316,30.9,2960,39.8686401089,-105.0042619840
CO,Arvada,0803455-08059010308,803455,8059010308,20.1,4994,39.7972879429,-105.1125427800
TX,Houston,4835000-48201453300,4835000,48201453300,36.2,2965,29.6641677829,-95.5651035979
NC,Durham,3719000-37063002026,3719000,37063002026,32.7,5813,35.9454009002,-78.8974899451
CA,Huntington Beach,0636000-06059099245,636000,6059099245,18.3,3035,33.6794350684,-117.9842912720
CA,Hawthorne,0632548-06037602403,632548,6037602403,29.6,5230,33.9130742723,-118.3481183350
TX,Longview,4843888-48203020603,4843888,48203020603,,2,32.5040458467,-94.6677373906
VA,Alexandria,5101000-51510201801,5101000,51510201801,20.6,5606,38.8246145717,-77.0448145724
IL,Chicago,1714000-17031740100,1714000,17031740100,23.8,3048,41.6972863765,-87.6986083626
NV,Sparks,3268400-32031001702,3268400,32031001702,23,1506,39.5549766876,-119.7776058340
LA,New Orleans,2255000-22071011100,2255000,22071011100,36.1,1715,29.9370301293,-90.1070068289
TX,Austin,4805000-48453001919,4805000,48453001919,20,420,30.2734714063,-97.8018505029
CA,Lake Forest,0639496-06059052411,639496,6059052411,21.5,5182,33.6236733512,-117.7041360690
RI,Cranston,4419180-44007013600,4419180,44007013600,25.6,2973,41.7687545249,-71.4183934958
AL,Huntsville,0137000-01089002701,137000,1089002701,23.9,2534,34.6613750785,-86.5632512320
MN,St. Paul,2758000-27123031802,2758000,27123031802,30.3,3730,44.9708527316,-93.0123639032
MI,Livonia,2649000-26163556200,2649000,26163556200,28,2714,42.4340684555,-83.3459836504
IL,Cicero,1714351-17031813702,1714351,17031813702,34.9,4263,41.8551815387,-87.7465070112
NY,New York,3651000-36047087800,3651000,36047087800,38,3006,40.6588465471,-73.9310338348
MN,Minneapolis,2743000-27053103700,2743000,27053103700,21.6,3015,44.9866086964,-93.2505366680
HI,Honolulu,15003006808,15003,15003006808,19.6,4423,21.3461330337,-157.9087479300
CA,Los Angeles,0644000-06037980022,644000,6037980022,,4,34.2991815338,-118.4854311620
NY,New York,3651000-36005030900,3651000,36005030900,19,3891,40.8996318154,-73.9179359443
NY,New York,3651000-36085012805,3651000,36085012805,27.4,3158,40.5529666791,-74.1150824406
NM,Albuquerque,3502000-35001004738,3502000,35001004738,28.4,3621,35.0320111951,-106.7321377140
IL,Chicago,1714000-17031140500,1714000,17031140500,27.4,3679,41.9653619294,-87.7318319637
CA,Roseville,0662938-06061020711,662938,6061020711,21.3,4372,38.7389628127,-121.2401149180
CO,Centennial,0812815-08005086300,812815,8005086300,,10,39.5851753727,-104.7876823130
NY,New York,3651000-36005022500,3651000,36005022500,37.8,7698,40.8401234582,-73.9109710575
TX,Dallas,4819000-48113013607,4819000,48113013607,25.8,3370,32.9562505859,-96.7777200125
KS,Olathe,2052575-20091053801,2052575,20091053801,29.5,347,38.8084600071,-94.8328325674
OK,Broken Arrow,4009050-40143009003,4009050,40143009003,26.4,6160,36.0823538651,-95.7918588572
FL,Pembroke Pines,1255775-12011110100,1255775,12011110100,26.9,6315,26.0025879713,-80.2324018687
CA,Baldwin Park,0603666-06037404902,603666,6037404902,25.5,3973,34.0869771631,-117.9791262010
TX,Midland,4848072-48329000303,4848072,48329000303,27.1,4258,32.0146882651,-102.1143490010
CA,San Jose,0668000-06085503508,668000,6085503508,27.8,6219,37.3545123231,-121.8114100010
MN,Rochester,2754880-27109000500,2754880,27109000500,29.7,2804,44.0259809881,-92.4789239631
CA,El Cajon,0621712-06073015704,621712,6073015704,27.8,4024,32.7909111594,-116.9381289030
TX,Amarillo,4803000-48381021102,4803000,48381021102,30.7,2369,35.1592582432,-101.8799178650
KS,Wichita,2079000-20173009700,2079000,20173009700,,46,37.5616370277,-97.2940257191
TN,Memphis,4748000-47157006700,4748000,47157006700,48,3559,35.1133985511,-89.9753653702
TX,Amarillo,4803000-48381020900,4803000,48381020900,30.6,2892,35.1694716433,-101.8575770600
MA,Lowell,2537000-25017311500,2537000,25017311500,24.7,2974,42.6305381463,-71.3345645476
NY,New York,3651000-36061022000,3651000,36061022000,27.3,5370,40.8057835953,-73.9506570581
CA,San Bernardino,0665000-06071006203,665000,6071006203,33.2,3567,34.1453918389,-117.2511910060
AZ,Chandler,0412000-04013522901,412000,4013522901,26.7,4410,33.3279421253,-111.8329237530
CA,Fresno,0627000-06019004902,627000,6019004902,28.7,356,36.7848312093,-119.8052488780
NY,New York,3651000-36047039400,3651000,36047039400,21.7,2441,40.5984929961,-73.9650690860
NY,New York,3651000-36061006700,3651000,36061006700,15.4,5461,40.7304513231,-74.0041204460
OH,Cincinnati,3915000-39061007800,3915000,39061007800,34.5,2615,39.1612217191,-84.5450210957
CA,Tustin,0680854-06059052502,680854,6059052502,18.3,5913,33.7195603528,-117.8110288510
FL,Tampa,1271000-12057011901,1271000,12057011901,,23,28.0290996935,-82.4850065126
MO,O'Fallon,2954074-29183311154,2954074,29183311154,23.8,2954,38.7568666459,-90.7247028041
TX,San Antonio,4865000-48029181718,4865000,48029181718,28.1,5208,29.5278207034,-98.6716387987
IL,Chicago,1714000-17031843800,1714000,17031843800,40.3,2110,41.8016568356,-87.6404755860
LA,New Orleans,2255000-22071001747,2255000,22071001747,30.4,3510,30.0401054274,-89.9539305776
AR,Little Rock,0541000-05119004500,541000,5119004500,42.3,2340,34.7394063256,-92.2925709326
TX,Dallas,4819000-48113010101,4819000,48113010101,46.4,4549,32.7878259336,-96.8488368189
CA,Oakland,0653000-06001403000,653000,6001403000,14.7,2788,37.8004265176,-122.2707320060
NY,New York,3651000-36047052500,3651000,36047052500,29.2,3499,40.7088969948,-73.9599896775
AR,Fort Smith,0524550-05131001101,524550,5131001101,29.7,4025,35.3629572636,-94.3854466797
WI,Milwaukee,5553000-55079003400,5553000,55079003400,40.6,5533,43.0934517484,-88.0243033188
NC,Fayetteville,3722920-37051003304,3722920,37051003304,33.2,7404,35.0920363665,-78.9804663706
CA,Los Angeles,0644000-06037227020,644000,6037227020,37.4,3599,34.0157536691,-118.2519329730
IA,Waterloo,1982425-19013001302,1982425,19013001302,29.8,3632,42.4635503766,-92.3663873374
CO,Denver,0820000-08031003703,820000,8031003703,16,2779,39.7361186522,-104.9450759870
CA,Berkeley,0606000-06001423200,606000,6001423200,24.4,2794,37.8645164292,-122.2936856950
IL,Chicago,1714000-17031843400,1714000,17031843400,40.9,1451,41.8493271663,-87.7320214174
KY,Louisville,2148006-21111011906,2148006,21111011906,36.9,3480,38.1437556313,-85.6748712252
CA,San Francisco,0667000-06075022902,667000,6075022902,22.3,2617,37.7513411175,-122.4103784350
AZ,Glendale,0427820-04013092719,427820,4013092719,,3,33.5220249882,-112.2804378730
MI,Ann Arbor,2603000-26161404500,2603000,26161404500,20.9,4130,42.2486201823,-83.7480488389
IL,Chicago,1714000-17031660500,1714000,17031660500,35.9,5534,41.7752434257,-87.7079431912
MA,Lynn,2537490-25009206600,2537490,25009206600,30.6,4243,42.4667749237,-70.9272546474
VA,Richmond,5167000-51760060600,5167000,51760060600,23.6,2416,37.5248637169,-77.4902152521
NY,New York,3651000-36005006200,3651000,36005006200,40.3,6585,40.8332811263,-73.8754495039
IL,Decatur,1718823-17115001500,1718823,17115001500,28.9,3895,39.8365350546,-88.9960091773
TX,Odessa,4853388-48135003000,4853388,48135003000,29.4,3137,31.8760817207,-102.3151532710
CA,Murrieta,0650076-06065043278,650076,6065043278,24.4,5750,33.6043955773,-117.1903144880
NJ,Newark,3451000-34013003900,3451000,34013003900,46.7,1466,40.7270499496,-74.1945932301
GA,Albany,1301052-13095011400,1301052,13095011400,50,1557,31.5766217732,-84.1633736777
TX,Fort Worth,4827000-48439114104,4827000,48439114104,27.8,2282,32.9056918187,-97.4241181911
NC,Concord,3714100-37025040500,3714100,37025040500,29.3,3627,35.3768510920,-80.5447022228
IL,Bloomington,1706613-17113001303,1706613,17113001303,30.9,1711,40.4890761157,-88.9979629206
OR,Beaverton,4105350-41067030101,4105350,41067030101,18.9,1064,45.5131141088,-122.7824899620
WA,Seattle,5363000-53033011600,5363000,53033011600,22.3,6413,47.5290566049,-122.3907866230
IN,Fort Wayne,1825000-18003000701,1825000,18003000701,35.2,3108,41.0951896858,-85.1479888055
CA,San Diego,0666000-06073009703,666000,6073009703,21.4,3446,32.7955860736,-117.0736089210
GA,Athens,1303440-13059150900,1303440,13059150900,26.5,4022,33.8878834802,-83.2917235425
TX,Austin,4805000-48453002319,4805000,48453002319,43.1,179,30.2025405525,-97.6405995997
TX,Houston,4835000-48201541300,4835000,48201541300,33.7,1200,29.8757755102,-95.6521015661
CA,Lakewood,0639892-06037571300,639892,6037571300,21.6,4414,33.8395252900,-118.1494269870
IL,Chicago,1714000-17031640800,1714000,17031640800,29.7,1716,41.7748239668,-87.7397417663
TN,Memphis,4748000-47157001300,4748000,47157001300,44.3,3817,35.1564324942,-89.9505139440
AZ,Mesa,0446000-04013422104,446000,4013422104,33.4,5807,33.4013047589,-111.8799565650
CA,Santa Rosa,0670098-06097152600,670098,6097152600,19.5,5532,38.4725154972,-122.6433259380
TX,Baytown,4806128-48201253500,4806128,48201253500,33.6,7453,29.7745171227,-94.9967511454
TX,Amarillo,4803000-48375014800,4803000,48375014800,42.4,2502,35.2243432725,-101.8414693410
CA,Mountain View,0649670-06085509901,649670,6085509901,17.2,1664,37.3699226725,-122.0867001460
OH,Youngstown,3988000-39099804200,3988000,39099804200,37.2,2200,41.1297796424,-80.6538489253
OH,Columbus,3918000-39049007710,3918000,39049007710,43,3669,40.0368372311,-82.9694544781
CA,Burbank,0608954-06037311000,608954,6037311000,22.5,3755,34.1849504232,-118.3438237420
CO,Denver,0820000-08031001403,820000,8031001403,18.6,2218,39.6813379190,-104.9931517250
PA,Bethlehem,4206088-42095010500,4206088,42095010500,42.6,4208,40.6288431931,-75.3513286032
CA,Santa Clarita,0669088-06037920020,669088,6037920020,22.6,4230,34.4542578079,-118.5007725860
PA,Bethlehem,4206088-42077009500,4206088,42077009500,30.4,4640,40.6205207884,-75.3891015249
CA,Oakland,0653000-06001410500,653000,6001410500,35.8,2193,37.8100198401,-122.2889558900
OH,Cleveland,3916000-39035103400,3916000,39035103400,39.9,2770,41.4801998888,-81.7260204227
NY,New York,3651000-36047027600,3651000,36047027600,19.8,3694,40.6108964560,-73.9994889695
TX,Fort Worth,4827000-48439103702,4827000,48439103702,47.7,2799,32.7233734514,-97.2634645967
IL,Chicago,1714000-17031670600,1714000,17031670600,44.4,1650,41.7830055075,-87.6715771990
CA,Los Angeles,0644000-06037216401,644000,6037216401,20.1,4189,34.0566897430,-118.3797434670
AK,Anchorage,0203000-02020002400,203000,2020002400,28.2,3299,61.1769662704,-149.9202507520
TN,Murfreesboro,4751560-47149041202,4751560,47149041202,,5,35.7791252381,-86.3388653931
AZ,Surprise,0471510-04013061035,471510,4013061035,26,6699,33.6163832621,-112.3507084980
OH,Toledo,3977000-39095006100,3977000,39095006100,32.6,3180,41.6992699083,-83.6085747416
IN,Fort Wayne,1825000-18003002100,1825000,18003002100,42.8,2344,41.0650834937,-85.1563430854
FL,Tampa,1271000-12057001900,1271000,12057001900,44.2,2831,27.9887592545,-82.4285782761
FL,Miami,1245000-12086005102,1245000,12086005102,32,3412,25.7828276358,-80.2237613294
IN,Indianapolis,1836003-18097390403,1836003,18097390403,27.3,9833,39.6666886612,-86.0315660364
NY,New York,3651000-36047073200,3651000,36047073200,30.5,2096,40.6279280105,-73.9336058034
NY,Syracuse,3673000-36067005200,3673000,36067005200,43.5,2127,43.0321901877,-76.1590506768
MN,Brooklyn Park,2707966-27053026816,2707966,27053026816,26.5,6261,45.1020550352,-93.3731612075
NY,New York,3651000-36085002700,3651000,36085002700,41,2217,40.6235871642,-74.0764274449
TX,Houston,4835000-48201250402,4835000,48201250402,25.2,133,29.9989651760,-95.1394422903
UT,West Jordan,4982950-49035113907,4982950,49035113907,27.9,2037,40.6081342164,-112.0658370580
CA,Modesto,0648354-06099000602,648354,6099000602,29.3,2489,37.6551022077,-121.0312197280
CA,Modesto,0648354-06099000912,648354,6099000912,25.6,17129,37.6792555567,-120.9372114870
NY,New York,3651000-36081119100,3651000,36081119100,18.7,3273,40.7566650315,-73.8065111277
NE,Omaha,3137000-31055007457,3137000,31055007457,26,2661,41.2088530123,-96.0773955477
NY,New York,3651000-36061000800,3651000,36061000800,14,10290,40.7096082131,-73.9937336691
TX,Garland,4829000-48113017808,4829000,48113017808,27.4,234,32.8363080593,-96.6007752037
CO,Fort Collins,0827425-08069000505,827425,8069000505,19.4,3206,40.5783892513,-105.1240545030
VA,Norfolk,5157000-51710002100,5157000,51710002100,25.8,1414,36.8894803450,-76.2681177032
TX,San Antonio,4865000-48029161302,4865000,48029161302,38.4,5889,29.3327828477,-98.6131747158
MI,Detroit,2622000-26163507100,2622000,26163507100,46.9,2617,42.4277494341,-83.0763574305
GA,Atlanta,1304000-13121008903,1304000,13121008903,27.4,2372,33.8172642758,-84.4438763082
NY,New York,3651000-36047000301,3651000,36047000301,19.1,4259,40.6964162829,-73.9974951749
